HPO,t_start,t_end
HP:0000496,10.91667,11
HP:0000549,10.83333,10.91666
HP:0000486,10.83333,10.91666
HP:0032012,10.91667,11
HP:0002597,9.5,9.58333
HP:0011793,9.5,9.58333
HP:0100742,9.58333,9.66666
HP:0001028,9.58333,9.66666
HP:0002342,12.83333,12.91666
HP:0002017,10.66667,10.75
HP:0002013,10.5,10.58333
HP:0000152,12.83333,12.91666
HP:0000234,12.83333,12.91666
HP:0000271,12.75,12.83333
HP:0000153,12.75,12.83333
HP:0031816,12.83333,12.91666
HP:0000163,12.83333,12.91666
HP:0000157,12.91667,13
HP:0030810,12.91667,13
HP:0000223,12.91667,13
HP:0041051,12.91667,13
HP:0000707,8.66667,8.75
HP:0012638,8.58333,8.66666
HP:0012759,8.66667,8.75
HP:0012758,8.66667,8.75
HP:0000750,8.5,8.58333
HP:0010863,8.5,8.58333
HP:0001250,8.75,8.83333
HP:0002086,8.83333,8.91666
HP:0012252,8.75,8.83333
HP:0002088,8.83333,8.91666
HP:0011947,8.91667,9
HP:0002715,8.91667,9
HP:0010978,8.83333,8.91666
HP:0012647,8.75,8.83333
HP:0012649,8.75,8.83333
HP:0002090,8.83333,8.91666
HP:0012823,10.83333,10.91666
HP:0012824,10.91667,11
HP:0012828,10.75,10.83333
HP:0001626,11.41667,11.5
HP:0011025,11.33333,11.41666
HP:0031657,11.41667,11.5
HP:0030148,11.33333,11.41666
HP:0001249,10.66667,10.75
HP:0011446,10.91667,11
HP:0012759,10.83333,10.91666
HP:0001249,10.83333,10.91666
HP:0011024,10.5,10.58333
HP:0025033,10.5,10.58333
HP:0012718,10.5,10.58333
HP:0002242,10.66667,10.75
HP:0012719,10.66667,10.75
HP:0004796,10.66667,10.75
HP:0005214,10.5,10.58333
HP:0032180,10.58333,10.66666
HP:0003119,10.5,10.58333
HP:0003107,10.58333,10.66666
HP:0003124,10.5,10.58333
HP:0002715,8.66667,8.75
HP:0010978,8.58333,8.66666
HP:0100326,8.66667,8.75
HP:0012393,8.58333,8.66666
HP:0025142,8.75,8.83333
HP:0012531,8.75,8.83333
HP:0100326,12.75,12.83333
HP:0012393,12.75,12.83333
HP:0001507,10.83333,10.91666
HP:0004323,10.91667,11
HP:0004324,10.91667,11
HP:0032101,8.66667,8.75
HP:0002719,8.58333,8.66666
HP:0410018,8.58333,8.66666
HP:0000118,13.91667,14
HP:0002715,13.91667,14
HP:0010978,13.83333,13.91666
HP:0032101,13.91667,14
HP:0020100,13.75,13.83333
HP:0031690,13.91667,14
HP:0032255,13.83333,13.91666
HP:0020102,13.75,13.83333
HP:0012758,10.83333,10.91666
HP:0000750,10.75,10.83333
HP:0001626,10.83333,10.91666
HP:0011025,10.83333,10.91666
HP:0031657,10.83333,10.91666
HP:0030148,10.75,10.83333
HP:0000708,12.83333,12.91666
HP:0000729,12.75,12.83333
HP:0000717,12.83333,12.91666
HP:0012823,11.25,11.33333
HP:0012824,11.33333,11.41666
HP:0012828,11.41667,11.5
HP:0033127,9.5,9.58333
HP:0000924,9.58333,9.66666
HP:0011842,9.66667,9.75
HP:0009121,9.5,9.58333
HP:0000929,9.58333,9.66666
HP:0011821,9.58333,9.66666
HP:0030791,9.5,9.58333
HP:0000277,9.58333,9.66666
HP:0009115,9.58333,9.66666
HP:0009122,9.5,9.58333
HP:0009116,9.58333,9.66666
HP:0009118,9.66667,9.75
HP:0000347,9.5,9.58333
HP:0001507,8.83333,8.91666
HP:0004323,8.91667,9
HP:0004325,8.91667,9
HP:0001518,8.75,8.83333
HP:0011446,11.25,11.33333
HP:0001249,11.41667,11.5
HP:0000708,8.91667,9
HP:0000729,8.75,8.83333
HP:0000717,8.83333,8.91666
HP:0002167,12.91667,13
HP:0001260,12.91667,13
HP:0001871,9.66667,9.75
HP:0001872,9.5,9.58333
HP:0011873,9.66667,9.75
HP:0001873,9.5,9.58333
HP:0011874,9.5,9.58333
HP:0000153,9.5,9.58333
HP:0031816,9.66667,9.75
HP:0000163,9.5,9.58333
HP:0011338,9.66667,9.75
HP:0000194,9.58333,9.66666
HP:0002342,10.75,10.83333
HP:0001939,11.25,11.33333
HP:0012337,11.33333,11.41666
HP:0004370,11.41667,11.5
HP:0001945,11.33333,11.41666
HP:0002086,9.66667,9.75
HP:0012252,9.66667,9.75
HP:0002088,9.5,9.58333
HP:0011947,9.66667,9.75
HP:0002715,9.5,9.58333
HP:0010978,9.66667,9.75
HP:0012647,9.58333,9.66666
HP:0012649,9.66667,9.75
HP:0002090,9.58333,9.66666
HP:0011024,10.75,10.83333
HP:0025033,10.83333,10.91666
HP:0012718,10.91667,11
HP:0002242,10.91667,11
HP:0012719,10.83333,10.91666
HP:0004796,10.75,10.83333
HP:0005214,10.83333,10.91666
HP:0000152,10.58333,10.66666
HP:0000234,10.5,10.58333
HP:0000271,10.58333,10.66666
HP:0000153,10.58333,10.66666
HP:0031816,10.5,10.58333
HP:0000163,10.58333,10.66666
HP:0000174,10.58333,10.66666
HP:0000218,10.66667,10.75
HP:0004372,10.83333,10.91666
HP:0002329,10.91667,11
HP:0001871,12.75,12.83333
HP:0001872,12.91667,13
HP:0011873,12.75,12.83333
HP:0001873,12.91667,13
HP:0011874,12.75,12.83333
HP:0000708,9.5,9.58333
HP:0002360,9.66667,9.75
HP:0002795,9.58333,9.66666
HP:0025267,9.58333,9.66666
HP:0002086,10.5,10.58333
HP:0012252,10.66667,10.75
HP:0002088,10.66667,10.75
HP:0011947,10.58333,10.66666
HP:0002715,10.58333,10.66666
HP:0010978,10.58333,10.66666
HP:0012647,10.58333,10.66666
HP:0012649,10.5,10.58333
HP:0002090,10.58333,10.66666
HP:0031797,10.5,10.58333
HP:0003674,10.58333,10.66666
HP:0003581,10.66667,10.75
HP:0033127,10.91667,11
HP:0003011,10.75,10.83333
HP:0011804,10.75,10.83333
HP:0003808,10.83333,10.91666
HP:0001252,10.75,10.83333
HP:0025032,12.91667,13
HP:0011458,12.91667,13
HP:0002017,12.83333,12.91666
HP:0002013,12.83333,12.91666
HP:0002094,9.66667,9.75
HP:0002098,9.5,9.58333
HP:0002566,10.5,10.58333
HP:0001939,8.91667,9
HP:0012337,8.91667,9
HP:0004370,8.91667,9
HP:0001945,8.75,8.83333
HP:0012531,10.75,10.83333
HP:0000001,9.16667,9.25
HP:0032101,11.25,11.33333
HP:0020100,11.33333,11.41666
HP:0031690,11.33333,11.41666
HP:0032255,11.33333,11.41666
HP:0020102,11.33333,11.41666
HP:0000152,11.25,11.33333
HP:0000234,11.25,11.33333
HP:0000271,11.33333,11.41666
HP:0000153,11.25,11.33333
HP:0031816,11.41667,11.5
HP:0000163,11.33333,11.41666
HP:0000174,11.25,11.33333
HP:0000218,11.25,11.33333
HP:0001999,11.41667,11.5
HP:0000324,11.25,11.33333
HP:0011331,11.41667,11.5
HP:0000708,10.91667,11
HP:0000729,10.91667,11
HP:0000717,10.91667,11
HP:0000708,10.66667,10.75
HP:0000729,10.66667,10.75
HP:0000717,10.58333,10.66666
HP:0001871,10.91667,11
HP:0032251,10.91667,11
HP:0010987,10.91667,11
HP:0001881,10.91667,11
HP:0002664,10.91667,11
HP:0011793,10.75,10.83333
HP:0004377,10.91667,11
HP:0001909,10.75,10.83333
HP:0002488,10.83333,10.91666
HP:0006721,10.91667,11
HP:0002719,10.83333,10.91666
HP:0004429,10.91667,11
HP:0005396,10.75,10.83333
HP:0000001,9.33333,9.41666
HP:0003812,10.83333,10.91666
HP:0001263,10.58333,10.66666
HP:0001939,12.91667,13
HP:0012337,12.83333,12.91666
HP:0004370,12.75,12.83333
HP:0001945,12.83333,12.91666
HP:0100326,9.5,9.58333
HP:0012393,9.5,9.58333
HP:0025032,9.58333,9.66666
HP:0011458,9.5,9.58333
HP:0002017,9.5,9.58333
HP:0002013,9.5,9.58333
HP:0032443,11.41667,11.5
HP:0032316,11.25,11.33333
HP:0002047,10.58333,10.66666
HP:0000951,13.91667,14
HP:0011121,13.91667,14
HP:0000980,13.91667,14
HP:0004325,10.66667,10.75
HP:0001508,10.58333,10.66666
HP:0002664,11.41667,11.5
HP:0004305,12.75,12.83333
HP:0000001,13,13.08333
HP:0002474,10.75,10.83333
HP:0000174,9.66667,9.75
HP:0000218,9.5,9.58333
HP:0000001,9.91667,10
HP:0032251,11.41667,11.5
HP:0010987,11.33333,11.41666
HP:0001881,11.33333,11.41666
HP:0011793,11.25,11.33333
HP:0004377,11.41667,11.5
HP:0001909,11.25,11.33333
HP:0000001,11.66667,11.75
HP:0011024,8.83333,8.91666
HP:0025033,8.75,8.83333
HP:0012718,8.91667,9
HP:0002242,8.75,8.83333
HP:0012719,8.75,8.83333
HP:0004796,8.83333,8.91666
HP:0005214,8.91667,9
HP:0002180,10.5,10.58333
HP:0002566,10.83333,10.91666
HP:0002019,11.33333,11.41666
HP:0001999,10.66667,10.75
HP:0000324,10.66667,10.75
HP:0011331,10.5,10.58333
HP:0032443,9.58333,9.66666
HP:0032316,9.5,9.58333
HP:0100326,10.75,10.83333
HP:0012393,10.91667,11
HP:0032316,12.91667,13
HP:0011446,8.91667,9
HP:0012759,8.75,8.83333
HP:0001249,8.75,8.83333
HP:0002511,10.5,10.58333
HP:0000729,9.5,9.58333
HP:0000717,9.58333,9.66666
HP:0100022,11.41667,11.5
HP:0031826,11.33333,11.41666
HP:0002476,11.25,11.33333
HP:0030163,9.66667,9.75
HP:0025018,9.58333,9.66666
HP:0030005,9.58333,9.66666
HP:0011145,12.83333,12.91666
HP:0001507,12.91667,13
HP:0004323,12.75,12.83333
HP:0004325,12.75,12.83333
HP:0001518,12.75,12.83333
HP:0004305,8.83333,8.91666
HP:0100022,10.5,10.58333
HP:0031826,10.58333,10.66666
HP:0002476,10.66667,10.75
HP:0012719,12.91667,13
HP:0004796,12.75,12.83333
HP:0005214,12.75,12.83333
HP:0001250,10.5,10.58333
HP:0004325,10.91667,11
HP:0001518,10.83333,10.91666
HP:0000001,10.16667,10.25
HP:0002474,11.41667,11.5
HP:0002019,9.58333,9.66666
HP:0001250,11.33333,11.41666
HP:0003011,9.66667,9.75
HP:0011804,9.66667,9.75
HP:0003808,9.66667,9.75
HP:0001252,9.5,9.58333
HP:0001574,10.83333,10.91666
HP:0000951,10.83333,10.91666
HP:0011121,10.83333,10.91666
HP:0011354,10.83333,10.91666
HP:0031284,10.75,10.83333
HP:0001250,9.58333,9.66666
HP:0001197,8.66667,8.75
HP:0001622,8.58333,8.66666
HP:0001250,10.75,10.83333
HP:0004305,9.66667,9.75
HP:0001872,10.91667,11
HP:0011873,10.91667,11
HP:0001873,10.91667,11
HP:0011874,10.75,10.83333
HP:0001574,8.66667,8.75
HP:0000951,8.58333,8.66666
HP:0011121,8.5,8.58333
HP:0011354,8.66667,8.75
HP:0001005,8.58333,8.66666
HP:0025031,8.66667,8.75
HP:0002012,8.58333,8.66666
HP:0001392,8.66667,8.75
HP:0004297,8.66667,8.75
HP:0001396,8.5,8.58333
HP:0000952,8.58333,8.66666
HP:0002566,8.83333,8.91666
HP:0001939,10.91667,11
HP:0012337,10.91667,11
HP:0004370,10.75,10.83333
HP:0001945,10.75,10.83333
HP:0011024,8.66667,8.75
HP:0025033,8.66667,8.75
HP:0012718,8.5,8.58333
HP:0002242,8.5,8.58333
HP:0002566,8.5,8.58333
HP:0032251,12.83333,12.91666
HP:0010987,12.75,12.83333
HP:0001881,12.91667,13
HP:0002664,12.75,12.83333
HP:0011793,12.75,12.83333
HP:0004377,12.75,12.83333
HP:0001909,12.75,12.83333
HP:0000174,10.75,10.83333
HP:0000218,10.83333,10.91666
HP:0031657,10.66667,10.75
HP:0030148,10.58333,10.66666
HP:0001508,10.75,10.83333
HP:0001871,10.58333,10.66666
HP:0001872,10.58333,10.66666
HP:0011873,10.66667,10.75
HP:0001873,10.58333,10.66666
HP:0011874,10.5,10.58333
HP:0011024,9.5,9.58333
HP:0025033,9.66667,9.75
HP:0012718,9.58333,9.66666
HP:0002242,9.66667,9.75
HP:0002566,9.5,9.58333
HP:0000729,11.33333,11.41666
HP:0000717,11.41667,11.5
HP:0001518,10.5,10.58333
HP:0002019,12.91667,13
HP:0002017,8.91667,9
HP:0002013,8.91667,9
HP:0012758,8.91667,9
HP:0001263,8.83333,8.91666
HP:0002795,13.75,13.83333
HP:0006536,13.91667,14
HP:0006510,13.91667,14
HP:0001256,10.58333,10.66666
HP:0002342,11.25,11.33333
HP:0100326,10.5,10.58333
HP:0012393,10.5,10.58333
HP:0012252,11.33333,11.41666
HP:0002088,11.25,11.33333
HP:0011947,11.33333,11.41666
HP:0012647,11.41667,11.5
HP:0012649,11.41667,11.5
HP:0002090,11.33333,11.41666
HP:0002086,10.83333,10.91666
HP:0012252,10.91667,11
HP:0002088,10.75,10.83333
HP:0011947,10.83333,10.91666
HP:0012647,10.91667,11
HP:0012649,10.83333,10.91666
HP:0002090,10.83333,10.91666
HP:0000750,8.83333,8.91666
HP:0000164,11.33333,11.41666
HP:0011061,11.41667,11.5
HP:0000670,11.33333,11.41666
HP:0100326,8.91667,9
HP:0012393,8.91667,9
HP:0001263,9.5,9.58333
HP:0001288,10.91667,11
HP:0002540,10.75,10.83333
HP:0012547,10.83333,10.91666
HP:0000639,10.75,10.83333
HP:0032443,8.66667,8.75
HP:0032316,8.58333,8.66666
HP:0004305,10.66667,10.75
HP:0001871,8.91667,9
HP:0001872,8.75,8.83333
HP:0011873,8.83333,8.91666
HP:0001873,8.83333,8.91666
HP:0011874,8.75,8.83333
HP:0002019,10.75,10.83333
HP:0004305,11.33333,11.41666
HP:0012823,12.75,12.83333
HP:0012824,12.91667,13
HP:0012828,12.91667,13
HP:0012719,9.58333,9.66666
HP:0004796,9.58333,9.66666
HP:0005214,9.66667,9.75
HP:0001263,10.91667,11
HP:0001263,12.75,12.83333
HP:0000001,13.58333,13.66666
HP:0000164,12.91667,13
HP:0011061,12.83333,12.91666
HP:0000670,12.91667,13
HP:0000001,4.75,4.83333
HP:0000118,4.91667,5
HP:0001939,4.83333,4.91666
HP:0012337,4.91667,5
HP:0011032,4.83333,4.91666
HP:0000969,4.75,4.83333
HP:0000001,6.75,6.83333
HP:0000001,3.58333,3.66666
HP:0000118,3.66667,3.75
HP:0002715,3.66667,3.75
HP:0010978,3.66667,3.75
HP:0032101,3.66667,3.75
HP:0002719,3.5,3.58333
HP:0004429,3.58333,3.66666
HP:0005396,3.5,3.58333
HP:0000001,7.91667,8
HP:0000118,7.83333,7.91666
HP:0000707,7.83333,7.91666
HP:0012638,7.75,7.83333
HP:0000708,7.83333,7.91666
HP:0000729,7.83333,7.91666
HP:0012433,7.91667,8
HP:0000735,7.83333,7.91666
HP:0000817,7.83333,7.91666
HP:0000001,6.5,6.58333
HP:0000005,6.58333,6.66666
HP:0010985,6.66667,6.75
HP:0001417,6.58333,6.66666
HP:0000001,0,0.08333
HP:0000118,0.08333,0.16666
HP:0002086,0.08333,0.16666
HP:0002795,0,0.08333
HP:0012735,0,0.08333
HP:0000001,5.5,5.58333
HP:0000118,5.5,5.58333
HP:0000707,5.5,5.58333
HP:0012639,5.66667,5.75
HP:0002011,5.58333,5.66666
HP:0012443,5.66667,5.75
HP:0100547,5.66667,5.75
HP:0002060,5.58333,5.66666
HP:0002977,5.5,5.58333
HP:0007364,5.58333,5.66666
HP:0000152,5.66667,5.75
HP:0000234,5.66667,5.75
HP:0033127,5.5,5.58333
HP:0000924,5.66667,5.75
HP:0011842,5.58333,5.66666
HP:0009121,5.66667,5.75
HP:0000929,5.66667,5.75
HP:0000240,5.58333,5.66666
HP:0040195,5.58333,5.66666
HP:0000252,5.58333,5.66666
HP:0100022,7.83333,7.91666
HP:0001288,7.91667,8
HP:0002540,7.75,7.83333
HP:0000001,3.91667,4
HP:0000118,3.91667,4
HP:0000707,3.75,3.83333
HP:0012639,3.91667,4
HP:0002011,3.91667,4
HP:0012443,3.91667,4
HP:0100547,3.91667,4
HP:0002060,3.83333,3.91666
HP:0010993,3.83333,3.91666
HP:0002500,3.91667,4
HP:0001273,3.91667,4
HP:0002977,3.91667,4
HP:0007364,3.75,3.83333
HP:0007370,3.83333,3.91666
HP:0002079,3.83333,3.91666
HP:0000001,9.41667,9.5
HP:0000118,9.25,9.33333
HP:0000478,9.33333,9.41666
HP:0012373,9.25,9.33333
HP:0000539,9.41667,9.5
HP:0000545,9.25,9.33333
HP:0011003,9.25,9.33333
HP:0001626,7.91667,8
HP:0011025,7.91667,8
HP:0031657,7.91667,8
HP:0030148,7.83333,7.91666
HP:0031670,7.75,7.83333
HP:0000001,9.75,9.83333
HP:0000118,9.75,9.83333
HP:0000707,9.91667,10
HP:0012638,9.91667,10
HP:0100022,9.83333,9.91666
HP:0002172,9.91667,10
HP:0001507,3.83333,3.91666
HP:0004323,3.75,3.83333
HP:0004325,3.83333,3.91666
HP:0001508,3.75,3.83333
HP:0000118,9.58333,9.66666
HP:0025031,9.5,9.58333
HP:0025032,9.5,9.58333
HP:0011458,9.58333,9.66666
HP:0011968,9.5,9.58333
HP:0000118,6.75,6.83333
HP:0000478,6.75,6.83333
HP:0012373,6.75,6.83333
HP:0000504,6.91667,7
HP:0000505,6.75,6.83333
HP:0100704,6.91667,7
HP:0000001,7,7.08333
HP:0000118,7,7.08333
HP:0033127,7.16667,7.25
HP:0003549,7,7.08333
HP:0100699,7,7.08333
HP:0001507,4.75,4.83333
HP:0004323,4.91667,5
HP:0004325,4.91667,5
HP:0000001,6.33333,6.41666
HP:0012823,6.41667,6.5
HP:0012824,6.33333,6.41666
HP:0012828,6.25,6.33333
HP:0000001,7.5,7.58333
HP:0012823,7.58333,7.66666
HP:0025280,7.5,7.58333
HP:0025281,7.66667,7.75
HP:0010546,7.83333,7.91666
HP:0000001,2.75,2.83333
HP:0000118,2.91667,3
HP:0000707,2.75,2.83333
HP:0012638,2.83333,2.91666
HP:0100022,2.75,2.83333
HP:0031826,2.83333,2.91666
HP:0002476,2.83333,2.91666
HP:0000001,8.66667,8.75
HP:0002715,6.91667,7
HP:0010978,6.83333,6.91666
HP:0032101,6.75,6.83333
HP:0002719,6.91667,7
HP:0004429,6.75,6.83333
HP:0005396,6.83333,6.91666
HP:0011442,2.75,2.83333
HP:0002493,2.75,2.83333
HP:0033127,2.83333,2.91666
HP:0003011,2.83333,2.91666
HP:0011804,2.91667,3
HP:0003808,2.91667,3
HP:0001276,2.91667,3
HP:0001257,2.91667,3
HP:0001264,2.83333,2.91666
HP:0000001,5.83333,5.91666
HP:0000118,5.83333,5.91666
HP:0001574,5.83333,5.91666
HP:0000951,5.75,5.83333
HP:0011121,5.75,5.83333
HP:0011355,5.91667,6
HP:0008065,5.91667,6
HP:0001057,5.83333,5.91666
HP:0000001,0.25,0.33333
HP:0000118,0.25,0.33333
HP:0001626,0.33333,0.41666
HP:0002597,0.25,0.33333
HP:0002715,0.41667,0.5
HP:0100763,0.33333,0.41666
HP:0002733,0.25,0.33333
HP:0002716,0.33333,0.41666
HP:0000118,7.58333,7.66666
HP:0000707,7.58333,7.66666
HP:0012639,7.5,7.58333
HP:0002011,7.58333,7.66666
HP:0012443,7.5,7.58333
HP:0000818,7.58333,7.66666
HP:0012680,7.66667,7.75
HP:0012681,7.5,7.58333
HP:0012683,7.58333,7.66666
HP:0000001,3,3.08333
HP:0000118,3,3.08333
HP:0033127,3.16667,3.25
HP:0000924,3.08333,3.16666
HP:0011842,3.16667,3.25
HP:0009121,3,3.08333
HP:0000925,3.08333,3.16666
HP:0010674,3.16667,3.25
HP:0002808,3,3.08333
HP:0000001,6.16667,6.25
HP:0000118,6.16667,6.25
HP:0001507,6.16667,6.25
HP:0004323,6.16667,6.25
HP:0004324,6.16667,6.25
HP:0000707,7.08333,7.16666
HP:0012638,7,7.08333
HP:0012759,7.08333,7.16666
HP:0012758,7.08333,7.16666
HP:0001263,7,7.08333
HP:0012736,7.08333,7.16666
HP:0000118,6.33333,6.41666
HP:0000478,6.25,6.33333
HP:0012372,6.25,6.33333
HP:0004329,6.41667,6.5
HP:0001098,6.33333,6.41666
HP:0000479,6.33333,6.41666
HP:0001103,6.25,6.33333
HP:0030506,6.25,6.33333
HP:0030500,6.33333,6.41666
HP:0007677,6.25,6.33333
HP:0000001,3.25,3.33333
HP:0000118,3.25,3.33333
HP:0000707,3.33333,3.41666
HP:0012638,3.33333,3.41666
HP:0001250,3.33333,3.41666
HP:0032443,5.75,5.83333
HP:0012638,7.58333,7.66666
HP:0100022,7.5,7.58333
HP:0004305,7.58333,7.66666
HP:0001337,7.58333,7.66666
HP:0000001,4.41667,4.5
HP:0000118,4.25,4.33333
HP:0000478,4.41667,4.5
HP:0012373,4.41667,4.5
HP:0000504,4.25,4.33333
HP:0000505,4.33333,4.41666
HP:0001871,0.41667,0.5
HP:0001892,0.41667,0.5
HP:0011025,0.33333,0.41666
HP:0011028,0.41667,0.5
HP:0011029,0.33333,0.41666
HP:0025031,0.25,0.33333
HP:0011024,0.33333,0.41666
HP:0025032,0.33333,0.41666
HP:0012719,0.33333,0.41666
HP:0002239,0.25,0.33333
HP:0002248,0.33333,0.41666
HP:0001288,7.58333,7.66666
HP:0002527,7.5,7.58333
HP:0000001,8.83333,8.91666
HP:0000118,8.91667,9
HP:0001626,8.75,8.83333
HP:0011025,8.91667,9
HP:0031657,8.91667,9
HP:0030148,8.75,8.83333
HP:0031670,8.91667,9
HP:0000152,5.75,5.83333
HP:0000234,5.75,5.83333
HP:0000271,5.75,5.83333
HP:0001999,5.83333,5.91666
HP:0000001,8.25,8.33333
HP:0001574,2.83333,2.91666
HP:0000951,2.91667,3
HP:0011121,2.75,2.83333
HP:0011355,2.91667,3
HP:0010609,2.91667,3
HP:0033127,9.33333,9.41666
HP:0003549,9.25,9.33333
HP:0000924,9.25,9.33333
HP:0011843,9.25,9.33333
HP:0011729,9.41667,9.5
HP:0003011,9.41667,9.5
HP:0011805,9.25,9.33333
HP:0011842,9.33333,9.41666
HP:0100261,9.33333,9.41666
HP:0001371,9.33333,9.41666
HP:0000707,5.83333,5.91666
HP:0012638,5.91667,6
HP:0001250,5.91667,6
HP:0007359,5.75,5.83333
HP:0000001,4,4.08333
HP:0012639,7,7.08333
HP:0002011,7.08333,7.16666
HP:0012443,7.16667,7.25
HP:0100547,7,7.08333
HP:0002060,7.16667,7.25
HP:0002977,7,7.08333
HP:0007364,7.16667,7.25
HP:0000152,7,7.08333
HP:0000234,7,7.08333
HP:0000924,7.08333,7.16666
HP:0011842,7.16667,7.25
HP:0009121,7,7.08333
HP:0000929,7.08333,7.16666
HP:0000240,7.08333,7.16666
HP:0040195,7,7.08333
HP:0000252,7.08333,7.16666
HP:0001939,9.75,9.83333
HP:0032180,9.91667,10
HP:0003111,9.83333,9.91666
HP:0010929,9.83333,9.91666
HP:0010930,9.91667,10
HP:0010931,9.75,9.83333
HP:0003228,9.83333,9.91666
HP:0000118,8.33333,8.41666
HP:0001574,8.41667,8.5
HP:0000951,8.41667,8.5
HP:0011121,8.41667,8.5
HP:0011354,8.25,8.33333
HP:0031284,8.25,8.33333
HP:0025031,5.83333,5.91666
HP:0025032,5.83333,5.91666
HP:0011458,5.75,5.83333
HP:0002014,5.91667,6
HP:0000001,9,9.08333
HP:0000118,9.08333,9.16666
HP:0000707,9.16667,9.25
HP:0012639,9.08333,9.16666
HP:0002011,9,9.08333
HP:0012443,9.16667,9.25
HP:0100547,9.08333,9.16666
HP:0002060,9.16667,9.25
HP:0002977,9,9.08333
HP:0007364,9,9.08333
HP:0000152,9.16667,9.25
HP:0000234,9.16667,9.25
HP:0033127,9,9.08333
HP:0000924,9.08333,9.16666
HP:0011842,9,9.08333
HP:0009121,9,9.08333
HP:0000929,9,9.08333
HP:0000240,9.16667,9.25
HP:0040195,9,9.08333
HP:0000252,9.08333,9.16666
HP:0000707,6,6.08333
HP:0012638,6,6.08333
HP:0012759,6.16667,6.25
HP:0012758,6,6.08333
HP:0001263,6.16667,6.25
HP:0033127,3.33333,3.41666
HP:0003549,3.33333,3.41666
HP:0000924,3.25,3.33333
HP:0011843,3.41667,3.5
HP:0011729,3.33333,3.41666
HP:0003011,3.25,3.33333
HP:0011805,3.33333,3.41666
HP:0011842,3.33333,3.41666
HP:0100261,3.41667,3.5
HP:0001371,3.25,3.33333
HP:0025142,2.91667,3
HP:0012531,2.91667,3
HP:0000152,3.58333,3.66666
HP:0000234,3.58333,3.66666
HP:0000271,3.5,3.58333
HP:0001999,3.58333,3.66666
HP:0000324,3.5,3.58333
HP:0011331,3.5,3.58333
HP:0000478,5.91667,6
HP:0012373,5.91667,6
HP:0000504,5.83333,5.91666
HP:0000505,5.75,5.83333
HP:0100022,6,6.08333
HP:0010546,6.08333,6.16666
HP:0012638,3.91667,4
HP:0012759,3.75,3.83333
HP:0012758,3.91667,4
HP:0001263,3.83333,3.91666
HP:0000478,7.58333,7.66666
HP:0012373,7.5,7.58333
HP:0000504,7.58333,7.66666
HP:0000505,7.58333,7.66666
HP:0100704,7.5,7.58333
HP:0000001,7.25,7.33333
HP:0000118,7.41667,7.5
HP:0025031,7.41667,7.5
HP:0025032,7.41667,7.5
HP:0011458,7.41667,7.5
HP:0002017,7.33333,7.41666
HP:0002013,7.41667,7.5
HP:0011446,2.83333,2.91666
HP:0004372,2.91667,3
HP:0002329,2.83333,2.91666
HP:0001939,3.08333,3.16666
HP:0012337,3.16667,3.25
HP:0004370,3.08333,3.16666
HP:0001945,3.08333,3.16666
HP:0000708,9.83333,9.91666
HP:0000711,9.83333,9.91666
HP:0000713,9.91667,10
HP:0000818,3.91667,4
HP:0012680,3.91667,4
HP:0012681,3.75,3.83333
HP:0012683,3.83333,3.91666
HP:0012638,5.66667,5.75
HP:0011446,5.5,5.58333
HP:0004372,5.66667,5.75
HP:0002329,5.5,5.58333
HP:0000001,8.16667,8.25
HP:0000118,8.16667,8.25
HP:0000707,8.16667,8.25
HP:0012638,8.08333,8.16666
HP:0001250,8,8.08333
HP:0001279,0.25,0.33333
HP:0025031,4.75,4.83333
HP:0025032,4.75,4.83333
HP:0011458,4.91667,5
HP:0003270,4.83333,4.91666
HP:0002795,9.5,9.58333
HP:0012735,9.5,9.58333
HP:0000504,9.41667,9.5
HP:0000505,9.41667,9.5
HP:0007663,9.25,9.33333
HP:0000618,9.25,9.33333
HP:0002086,2.75,2.83333
HP:0012252,2.91667,3
HP:0002088,2.83333,2.91666
HP:0011947,2.75,2.83333
HP:0002715,7.83333,7.91666
HP:0010978,7.75,7.83333
HP:0100326,7.75,7.83333
HP:0012393,7.75,7.83333
HP:0500093,7.83333,7.91666
HP:0000005,5.5,5.58333
HP:0003745,5.5,5.58333
HP:0000478,7.83333,7.91666
HP:0012373,7.75,7.83333
HP:0000504,7.75,7.83333
HP:0000505,7.83333,7.91666
HP:0100704,7.75,7.83333
HP:0001871,5.83333,5.91666
HP:0001892,5.83333,5.91666
HP:0001626,5.83333,5.91666
HP:0011025,5.75,5.83333
HP:0011028,5.83333,5.91666
HP:0011029,5.75,5.83333
HP:0011024,5.75,5.83333
HP:0012719,5.91667,6
HP:0002239,5.91667,6
HP:0002248,5.83333,5.91666
HP:0004305,7.75,7.83333
HP:0001336,7.75,7.83333
HP:0000478,9.75,9.83333
HP:0012373,9.75,9.83333
HP:0000539,9.75,9.83333
HP:0000545,9.75,9.83333
HP:0031670,9.58333,9.66666
HP:0012373,6.41667,6.5
HP:0000504,6.33333,6.41666
HP:0000505,6.33333,6.41666
HP:0100704,6.41667,6.5
HP:0007663,5.75,5.83333
HP:0000618,5.75,5.83333
HP:0012823,5.91667,6
HP:0012824,5.75,5.83333
HP:0012828,5.75,5.83333
HP:0001507,8.66667,8.75
HP:0004323,8.58333,8.66666
HP:0004324,8.5,8.58333
HP:0001939,3.75,3.83333
HP:0012337,3.91667,4
HP:0004370,3.83333,3.91666
